0.235003	-0.306779	-0.318958	0.631256	-0.121915	-0.024411	0.219289	0.336673	-0.350200	-0.417843	-0.856312	-0.203491	0.057376	0.225453	-0.243271	0.057652	-0.128000	0.955740	0.018648	-0.012867	0.293018	0.362903	0.246437	-0.324233	-0.881241	-0.011943	0.115660	-0.522910	-0.217904	-0.343290	0.590635	0.099164	0.209590	0.405602	-0.015401	-0.530310	0.494173	0.088151	-0.592811	-0.315946	-0.584905	-0.245590	0.199066	0.026062	0.036328	-0.311698	-0.035944	0.189035	-0.189896	0.038052
-0.102060	-0.346671	0.109657	0.418770	0.102525	-0.186414	-0.034488	0.339492	0.315415	-0.123674	-0.931587	0.055413	-0.542644	-0.020683	0.515333	0.216923	-0.079324	-0.190926	0.200955	0.144711	0.166106	0.380784	0.240477	-0.249082	0.739272	0.144408	-0.774403	-0.432761	-0.095046	-0.006475	0.447270	-0.682783	-0.054994	-0.114045	0.291447	-0.245175	0.467034	-0.112302	-0.298803	0.096711	0.050080	-0.394956	0.105835	-0.187211	-0.635825	-0.304197	-0.183820	0.384344	-0.138258	-0.115268
0.099130	-0.781292	0.441172	-0.033461	-0.345376	-0.245525	0.193318	0.076705	-0.064740	-0.127090	-0.270825	-0.009192	0.081081	0.261883	-0.497557	0.230790	-0.062618	0.051059	0.793448	0.441738	0.146198	-0.058846	0.040594	-0.253470	-0.386716	0.123486	0.215349	0.000790	-0.931180	0.146502	0.505044	-0.239661	-0.001391	0.245042	-0.372348	-0.300740	0.268219	-0.104903	-0.285373	0.166696	-0.053086	0.084717	0.326910	-0.360996	-0.149915	0.355327	0.056128	0.271136	-0.179953	-0.560628
-0.850810	-0.835680	-0.049643	0.065191	-0.173262	-0.564768	-0.017306	0.087970	-0.045722	-0.441306	-0.410468	0.061735	-0.272871	0.411675	-0.411359	0.217733	-0.375283	0.624480	0.295045	0.273440	0.140922	-0.078461	0.067312	0.070544	0.218510	-0.252054	0.285922	0.004571	-0.065055	-0.052297	-0.069133	0.056444	-0.339490	0.211808	0.459140	-0.641332	0.573254	0.610827	-0.270679	0.371320	-0.071170	0.094025	-0.205535	-0.117920	-0.255539	0.072082	0.362394	0.522529	-0.568745	-0.941366
0.293312	-1.001808	0.109302	0.174913	0.133871	0.047034	0.151490	0.256647	-0.181001	0.319092	-0.357603	-0.078008	-0.094641	0.195925	0.008307	0.086107	-0.138773	-0.002606	0.331150	0.441955	-0.647516	0.272453	0.584722	0.118519	-0.430507	-0.184902	0.026727	0.297321	-0.349138	0.321476	0.278606	-0.231282	0.050095	-0.175721	0.382587	-0.592054	0.186165	0.277223	0.173705	0.095628	0.247782	0.239337	0.339948	0.017498	0.057591	0.081454	0.062909	0.467716	-0.054429	-0.780068
0.636279	-0.720676	0.592808	0.428454	0.387654	-0.146192	0.003304	0.473793	0.784819	-0.196031	-0.081564	0.726762	-0.659417	-0.346952	0.244955	0.033735	-0.083995	-0.402688	-0.577653	0.614408	0.043484	0.451219	0.068553	-0.124801	0.155160	0.171247	-0.065157	0.172617	-0.161181	-0.347702	0.303451	-0.158176	-0.021765	-0.069214	0.199780	0.206874	0.356361	0.663554	0.676109	0.334224	-0.162192	-0.434369	0.440247	-0.496842	0.162568	0.052910	-0.127759	0.538820	0.085217	-0.450712
0.729087	-0.637529	-0.256528	0.256868	-0.237191	-0.109609	0.266109	-0.492304	0.137097	-0.428247	-0.963490	0.740254	-0.082826	0.343097	-0.241414	0.381082	-0.935920	0.365835	0.539379	-0.428399	0.500371	0.448918	0.528007	-0.294339	0.054566	0.077748	-0.027045	0.530175	0.021064	0.259739	0.483010	-0.123834	0.496669	-0.438295	-0.554248	-0.631322	-0.476705	0.246000	0.048792	0.318426	-0.050878	-0.184927	-0.272348	0.008710	0.069076	-0.445435	0.152563	-0.032454	0.024346	-0.379108
0.118254	0.137708	-0.066335	0.457654	0.232394	0.052351	-0.178436	-0.357767	-0.044645	-0.202404	-0.427901	-0.160059	0.071791	-0.026685	0.529532	0.467774	-0.023954	0.187388	-0.097710	0.349657	-0.120048	-0.067492	0.622306	0.241830	-0.113968	0.299146	0.186148	0.077841	-0.457198	-0.197155	0.249641	0.366178	-0.150349	-0.347696	-0.382975	-0.408255	0.344313	-0.161691	-0.053066	0.103406	0.220890	-0.348519	0.167300	-0.527755	-0.205574	0.260338	-0.098928	0.671374	0.039734	-0.533341
-0.204307	-0.262338	0.307442	0.208342	0.030903	-0.187455	0.980797	-0.107815	-0.259899	-0.635898	-0.025791	0.972121	-0.547238	0.050100	0.632641	0.066276	0.450282	0.124235	0.344350	0.143158	0.522668	0.041416	0.427462	-0.401045	-0.062488	0.221784	0.361900	-0.447703	-0.245263	-0.231090	0.273666	-0.532917	0.055753	-0.065430	0.073013	0.311709	-0.221628	0.109231	-0.069804	-0.109680	0.410808	-0.012197	0.125665	-0.642539	-0.031838	-0.466188	0.137789	0.629001	-0.416712	-0.260480
0.333861	-0.201947	0.088098	0.616091	0.090021	0.205506	0.110502	0.333747	0.478262	-0.135289	-0.570841	0.303390	-0.297318	0.381052	0.699019	0.553307	0.364580	-0.232474	0.170844	-0.024499	-0.461646	-0.148503	-0.017953	-0.405509	-0.660006	-0.038332	0.303979	0.194900	-0.758278	0.114573	0.127701	0.261310	0.396660	-0.336851	-0.359724	0.242987	-0.283638	0.269501	0.277123	0.045497	0.247214	0.093140	-0.194025	-0.973132	-0.224198	-0.012988	-0.190863	0.618116	-0.473764	-0.516329
-0.450901	-0.231475	0.101257	-0.251304	-0.200933	-0.243579	0.213796	0.186509	-0.041311	0.498633	0.052186	-0.065944	-0.734740	-0.050155	-0.270207	0.437171	-0.391440	0.092114	0.389321	0.336113	-0.119607	0.168589	0.357991	-0.035683	0.010801	0.124776	0.506718	-0.043965	0.318554	0.255651	-0.399448	-0.328131	-0.139080	0.349494	0.087621	-0.860552	0.473134	0.108677	0.041380	-0.104321	-0.059713	-0.453741	0.316479	-1.041874	-0.048851	-0.330438	-0.118953	0.277455	0.303830	-0.429747
0.244429	-0.413141	-0.656959	-0.355002	-0.295917	0.315859	0.890226	-0.373842	0.350705	0.496463	-0.261231	0.053442	0.155364	0.473349	-0.049415	0.289704	0.068254	0.421784	0.057059	0.210758	0.334609	-0.029811	0.391359	-0.326151	-0.262769	0.625989	-0.339589	-0.456043	-0.049923	0.027905	0.101017	0.060273	0.124072	-0.290955	-0.438853	0.115715	0.597989	0.465338	0.060829	-0.170919	0.004103	-0.863475	0.781012	-0.776071	-0.162332	0.150226	-0.405854	0.598061	0.072012	-0.029694
0.450180	-0.751254	-0.548780	0.115351	0.456032	0.333751	0.067172	0.060651	0.029744	-0.261745	-0.593196	0.434144	-0.003500	1.015022	-0.169051	0.168094	-0.199927	0.175273	-0.106958	-0.282395	-0.461166	0.079298	0.346971	-0.460122	-0.453720	0.280742	0.560886	0.129122	0.097601	0.279774	-0.019627	-0.316291	-0.057082	0.254002	-0.013880	-0.021227	-0.136780	-0.026024	-0.011904	-0.174485	0.490757	-0.613051	0.061477	-0.122878	-0.275469	0.019726	-0.059061	0.319872	-0.068629	-0.509981
0.198316	-0.446976	-0.508429	-0.411023	-0.186665	-0.522153	0.813931	-0.036605	-0.029769	-0.341576	-0.261913	0.569399	-0.430379	0.148962	0.096212	0.304945	-0.066354	0.815629	-0.087291	0.253836	-0.610695	0.294249	0.232061	0.375314	-0.334078	0.295576	0.065444	0.096214	-0.548272	-0.118352	0.251192	0.292282	0.180800	-0.095554	-0.065425	0.078575	-0.250735	-0.334314	-0.460161	0.893145	0.262719	-0.788270	-0.060926	-0.200515	-0.191102	0.223472	-0.456219	0.089416	-0.482424	-0.286757
-0.231852	-0.135036	0.081847	-0.048109	-0.390944	0.046962	0.286550	-0.124093	0.651550	-0.578544	-0.414667	0.308808	0.452990	-0.118643	-0.015962	0.897262	0.169201	0.356336	-0.121917	0.168328	0.144524	0.259065	0.255449	-0.484730	-0.190333	0.282422	-0.194768	-0.274602	-0.128795	0.280306	0.093173	-0.401417	0.438678	-0.183877	-0.175985	-0.096264	0.502185	-0.261967	-0.083256	0.908173	-0.140425	0.534190	0.498202	-0.555867	0.724135	-0.295148	-0.021627	0.225954	-0.290190	-0.377267
0.435680	-0.207116	0.461354	0.072424	0.048740	-0.008763	-0.406015	-0.062130	0.537193	-0.410490	-0.807782	0.685803	-0.149524	-0.002129	-0.132210	0.730709	-0.488843	0.385811	0.597421	0.009756	0.142988	0.724292	0.113835	0.351444	0.023404	0.773058	0.675562	0.315689	0.058508	0.156201	0.570713	-0.258978	-0.179827	-1.058520	-0.825417	-0.546122	-0.256392	-0.001094	-0.123260	0.260229	-0.454770	-0.468162	-0.331044	0.058748	0.118052	-0.706618	0.105946	0.259766	0.020421	-0.048667
