iteration,loss
14500,63.16029450218365
14600,56.276640224375676
14700,56.47404844258448
14800,46.45743129868497
14900,62.294529448147124
15000,45.1879764256901
15100,45.08977576805472
15200,60.89837211336335
15300,45.915494789212794
15400,53.444989594030666
15500,48.09035505913965
15600,59.72371364628486
15700,46.28843566325929
15800,50.98255222783712
15900,60.81509844508588
16000,62.80359144335871
16100,48.02877237848416
16200,61.24418224192196
16300,46.192345463515494
16400,53.729615856687
16500,59.35260840478539
16600,39.01863377483875
16700,55.938226845228634
16800,64.14862056913582
16900,45.59559869930542
17000,50.71252130590968
17100,50.66231589639763
17200,51.51788299352872
17300,52.97518316704625
17400,59.235226771733245
17500,58.3696808140993
17600,58.07301679636328
17700,58.57029207878297
17800,52.390828029966706
17900,53.264528328510224
18000,54.52885404093381
18100,58.91018885557218
18200,70.30867768879538
18300,32.36662705903781
18400,63.335219600041995
18500,56.526217947258644
18600,41.54941425508327
18700,41.5812598986492
18800,48.6148447109785
18900,43.90678642983301
19000,41.43301921487971
19100,52.309726213401845
19200,35.0257588927451
19300,56.16298823596228
19400,49.03188984090623
19500,45.702115225008875
19600,58.64894140714712
19700,40.45164127686528
19800,54.996890180013885
19900,55.868595823411475
20000,73.2848123576522
20100,57.605349213813156
20200,36.33221580010584
20300,68.05895725725483
20400,51.47264156331344
20500,77.4763375643529
20600,59.58814005984038
20700,60.1360846565339
20800,48.50964045430532
20900,55.75896982198098
21000,61.07625804599886
21100,73.14833132311777
21200,58.08966248595077
21300,54.25619170442415
21400,51.60883556492252
21500,27.7128825641967
21600,53.382602135865284
21700,19.814381196437743
21800,52.92872896569002
21900,23.889057946571498
22000,49.950519245683275
22100,44.61559949260058
22200,53.67157616677014
22300,71.11298523949769
22400,50.96264488026548
22500,51.43021998982737
22600,25.953142118518223
22700,20.400532003584125
22800,54.12459385792554
22900,34.9545931930909
23000,17.476254110206398
23100,38.05657517995754
23200,17.689547796309554
23300,45.114927309829696
23400,49.3554529201306
23500,47.30907204122491
23600,47.22917486468683
23700,53.01186878729385
23800,38.81653719698451
23900,63.70403729027602
24000,70.90820057252456
24100,52.421462123299044
24200,75.23283297807569
24300,57.997544965333205
24400,62.39571827987273
24500,42.19671600691746
24600,62.595406194535634
24700,60.606334070385735
24800,58.11179781519239
24900,62.46788312775523
25000,54.625388209786465
25100,50.618900004400366
25200,57.391925892385814
25300,52.90389806572989
25400,56.0284186588177
25500,46.29608060022655
25600,50.98979377873033
25700,65.85387075571589
25800,46.06711149159379
25900,56.05206340210263
26000,61.109949745182405
26100,41.660087527798126
26200,59.838029172799104
26300,45.235655577448256
26400,54.84832979647381
26500,55.45075991463609
26600,45.713860948465445
26700,43.14677223828848
26800,50.96408340845119
26900,53.27014871309405
27000,65.39320342136739
27100,38.85687019150397
27200,48.141734845026356
27300,65.29837019028125
27400,45.591272517418965
27500,48.136853810801504
27600,48.34196516237448
27700,61.06697201550042
27800,49.30014940212593
27900,49.110591082210156
28000,51.61479107473214
28100,52.799451898858145
28200,75.4010917488347
28300,54.660438326721376
28400,49.86280035338109
28500,57.84654617388116
28600,43.097288247774436
28700,37.323165298791984
28800,60.18836740688835
28900,46.713472490869684
29000,46.210991659310814
29100,33.37309035218036
29200,53.04980267269561
29300,47.1698924638529
29400,58.32404460096006
29500,57.5471350134532
29600,49.81473666169129
29700,67.78835066951706
29800,43.230047441384876
29900,47.3264125590944
30000,58.66569964855849
30100,60.059435913470175
30200,50.90889232234458
30300,45.52765108774003
30400,60.12365335349227
30500,44.336153796080175
30600,58.456549717772376
30700,57.990526737382915
30800,48.88826752216264
30900,56.91264332129211
31000,55.18062939645212
31100,45.973999656634504
31200,56.18430955991491
31300,57.00832929932265
31400,57.269860920209666
31500,51.45166925183196
31600,39.10949732524849
31700,44.52610246240039
31800,57.628322278569705
31900,66.34799088279408
32000,47.60128183835639
32100,40.16312481072107
32200,51.0365224962083
32300,26.92813343128949
32400,60.33098464470135
32500,53.499773011955654
32600,46.707555367061865
32700,68.86148510176038
32800,50.85021349451382
32900,47.455180307936544
33000,46.52894812529205
33100,53.154568752224684
33200,50.55642432138022
33300,51.24922461672945
33400,63.19712519491122
33500,46.1273639488948
33600,55.16839536115995
33700,50.11138979764752
33800,54.64228585255195
33900,47.14740031786207
34000,58.934647241808676
34100,47.816830166530664
34200,46.38563571958193
34300,60.22932650888717
34400,55.98875444219176
34500,51.424912920925685
34600,49.796242540387894
34700,52.87016031118093
34800,54.4264207098163
34900,50.40325159473606
35000,36.330186096179226
35100,46.91164999948203
35200,59.97418371844178
35300,49.38793004581433
35400,47.313989340929105
35500,39.066929721993674
35600,54.795119132015536
35700,65.3035746233386
35800,62.33884776570088
35900,62.42958856752065
36000,56.67386954492955
36100,64.85793510070378
36200,58.49635152846974
36300,43.58016868948395
36400,47.5883195783998
36500,38.734088938092555
36600,52.131970535804264
36700,52.78043447123248
36800,45.70497038551451
36900,51.996706053796316
37000,47.38003743573452
37100,46.313005245450896
37200,60.253300363397045
37300,45.41132747079347
37400,41.47168719808395
37500,47.12896851556563
37600,44.96095284589202
37700,45.08658458407731
37800,54.796190255750275
37900,57.5552448058277
38000,48.07723686977215
38100,39.82428027035515
38200,43.403283440801864
38300,51.77566148757285
38400,51.86537447887979
38500,50.75639290929569
38600,60.425853142876036
38700,40.18286667040496
38800,56.413543879895734
38900,49.99659729108606
39000,52.615210123299875
39100,72.64746658035575
39200,45.46702085218237
39300,47.20976302483511
39400,26.784567421578448
39500,38.19165237351352
39600,50.429980657406254
39700,48.94472087208346
39800,75.4862830895461
39900,83.43941870861393
40000,43.53101199099858
40100,71.84604499654559
40200,45.807031658749935
40300,46.870699461015725
40400,49.28021265633535
40500,49.04847305192064
40600,40.60408438998038
40700,44.708261178206996
40800,35.57262306511527
40900,42.093318080781145
41000,57.566497009590385
41100,43.88527468639014
41200,39.598438515991795
41300,38.48428760852916
41400,65.46174026511558
41500,43.9103054294981
41600,67.53776813786328
41700,56.548639914936665
41800,51.23936238905505
41900,55.220812493441684
42000,44.331916210022
42100,57.126820556913245
42200,43.30535074297437
42300,51.61162030227539
42400,45.86921314092546
42500,42.90297226098385
42600,32.85569564688302
42700,43.625937642269164
42800,41.779459132961286
42900,56.55696725941112
43000,47.914906038765714
43100,50.15520428538687
43200,43.89244272103038
43300,48.73116149676608
43400,65.3919502632571
43500,49.66232779146673
43600,47.87659981647708
43700,41.69601945440502
43800,35.88052239707549
43900,43.672194290008676
44000,55.32008266203137
44100,55.046156069001185
44200,56.376489187789666
44300,39.489803708455284
44400,51.56495696446131
44500,52.7226215180379
44600,48.631002339554605
44700,48.37947661781575
44800,43.123830638375686
44900,45.25153835405041
45000,61.724128924072254
45100,43.42982523153325
45200,58.030402877739824
45300,55.590606863944814
45400,53.859211076673056
45500,42.730732912023576
45600,57.18538747091543
45700,64.07772005817898
45800,59.82416744373437
45900,37.26128839894238
46000,41.25974272209264
46100,43.432891429034875
46200,51.35534539433862
46300,48.16763067175749
46400,37.87302080815275
46500,50.72026237003338
46600,49.73582125938698
46700,54.48039727011537
46800,58.63163895598798
46900,48.83330733586668
47000,66.41273885763395
47100,53.06487334031313
47200,47.039141034917115
47300,49.081998188376886
47400,44.86920315674915
47500,45.4968575172596
47600,53.0285018087186
47700,45.28825167044003
47800,59.620707459383816
47900,45.827825267651804
48000,45.9574519400254
48100,32.85125541071799
48200,52.96967300454748
48300,26.38445926390797
48400,38.43542804737374
48500,45.32818464973372
48600,48.80501655054649
48700,50.222851084748655
48800,50.27235681568022
48900,47.50452909475054
49000,56.76988724125249
49100,43.8456650751183
49200,58.188490236544595
49300,67.36909705859641
49400,47.82358397402959
49500,39.33890265145319
49600,53.71920916899478
49700,38.496636847985414
49800,74.68148756797854
49900,47.88751976184537
50000,74.06931088511908
